movieId,title,genres,year,description
3603,The Gay Deceivers,Comedy,1969,"Danny and Elliot avoid military service by pretending to be gay, but they have to act the part when the recruiting officer doesn't buy it."
3604,Gypsy,Musical,1962,"Based on the Broadway hit about the life and times of burlesque dancer Gypsy Rose Lee and her aggressive stage mother, Mama Rose."
3605,King Creole,Drama|Musical,1958,"Danny Fisher, young delinquent, flunks out of high school. He quits his job as a busboy in a nightclub, and one night he gets the chance to perform. Success is imminent and the local crime boss Maxie Fields wants to hire him to perform at his night club The Blue Shade. Danny refuses, but Fields won't take no for an answer."
3606,On the Town,Musical,1949,"Three sailors - Gabey, Chip and Ozzie - let loose on a 24-hour pass in New York and the Big Apple will never be the same! Gabey falls head over heels for ""Miss Turnstiles of the Month"" (he thinks she's a high society deb when she's really a 'cooch dancer at Coney Island); innocent Chip gets highjacked (literally) by a lady cab driver; and Ozzie becomes the object of interest of a gorgeous anthropologist who thinks he's the perfect example of a ""prehistoric man"". Wonderful music and terrific shots of New York at its best."
3607,One Little Indian,Comedy|Drama|Western,1973,An Army deserter (James Garner) flees by camel across the desert with a white boy (Clay O'Brien) raised by Indians.
3608,Pee-wee's Big Adventure,Comedy,1985,"The eccentric and childish Pee-wee Herman embarks on a big adventure when his beloved bicycle is stolen. Armed with information from a fortune-teller and a relentless obsession with his prized possession, Pee-wee encounters a host of odd characters and bizarre situations as he treks across the country to recover his bike."
3609,Regret to Inform,Documentary,1998,"In this film made over ten years, filmmaker Barbara Sonneborn goes on a pilgrimage to the Vietnamese countryside where her husband was killed. She and translator (and fellow war widow) Xuan Ngoc Nguyen explore the meaning of war a..."
3610,Roustabout,Musical,1964,"Elvis plays a bad-boy singer roaming the highways on his Japanese motorcycle; laid up after an accident, he joins a carnival owned by the feisty Barbara Stanwyck."
3611,Saludos Amigos,Animation|Children's|Comedy,1943,Disney animators tour South America and present four animated shorts inspired by their trip.
3612,The Slipper and the Rose,Adventure|Musical|Romance,1976,"In the tiny kingdom of Euphrania, the King and his court are most anxious to get Prince Edward wed. But Edward wants to marry for love. Meanwhile, young Cinderella finds life drastically altered with her father's death as she's forced to be a servant in her own house. But a cheery fairy godmother helps her with her impossible tasks, and even gets her to take an evening out at the King's bride-fin"
3613,Things Change,Comedy,1988,"Jerry, a misfit Mafia henchman, is assigned the low-level job of keeping an eye on Gino, a shoe repairman fingered by the Mob to confess to a murder he didn't commit. But Gino's mistaken for a Mafia boss, and the two are suddenly catapulted to the highest levels of mobster status. Only friendship will see them through this dangerous adventure alive!"
3614,Honeymoon in Vegas,Comedy|Romance,1992,"On her deathbed, a mother makes her son promise never to get married, which scars him with psychological blocks to a commitment with his girlfriend. They finally decide to tie the knot in Vegas, but a wealthy gambler arranges for the man to lose $65K in a poker game and offers to clear the debt for a weekend with his fiancée."
3615,Dinosaur,Animation|Children's,2000,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.
3616,Loser,Comedy|Romance,2000,"On a university scholarship, a good natured student from the midwest gets a crash course in city life while dealing with three evil roommates. He befriends a virtually homeless college student whom he falls for, but she's dating a nasty professor."
3617,Road Trip,Comedy,2000,Four friends take off on an 1800 mile road trip to retrieve an illicit tape mistakenly mailed to a girl friend.
3618,Small Time Crooks,Comedy,2000,A loser of a crook and his wife strike it rich when a botched bank job's cover business becomes a spectacular success.
3619,The Hollywood Knights,Comedy,1980,"Led by their comedic and pranking leader, Newbomb Turk, the Hollywood Knights car gang raise hell throughout Beverly Hills on Halloween Night, 1965. Everything from drag racing to Vietnam to high school love."
3620,The Myth of Fingerprints,Comedy|Drama,1997,"A few days spent in close proximity to each other soon leads to family secrets and old resentments being revealed, which threaten to splinter an already dysfunctional family."
3621,Possession,Drama|Horror,1981,"A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair."
3622,The Twelve Chairs,Comedy,1970,"A treasure hunt. An aging ex-nobleman of the Czarist regime has finally adjusted to life under the commisars in Russia. Both he and the local priest find that the family jewels were hidden in a chair, one of a set of twelve. They return separately to Moscow to find the hidden fortune."
3623,Mission: Impossible 2,Action|Thriller,2000,No description available
3624,Shanghai Noon,Action,2000,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment."
3625,Better Living Through Circuitry,Documentary,1999,"A documentary about the Electronic Dance movement of the 90's. It is the first such full-length film on the topic. It was produced by Cleopatra Pictures and Entertainment Group, presided by Cleopatra Records founder Brian Perera. The film features interviews with BT, The Crystal Method, Electric Skychurch, Genesis P-Orridge, Frankie Bones, DJ Spooky, Roni Size, and DJ Keoki."
3626,8 1/2 Women,Comedy,1999,8 women and a girl make up their faces and open up their hearts.
3627,Carnival of Souls,Horror|Thriller,1962,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past."
3628,Flying Tigers,Action|Drama|War,1942,"Jim Gordon commands a unit of the famed Flying Tigers, the American Volunteer Group which fought the Japanese in China before America's entry into World War II. Gordon must send his outnumbered band of fighter pilots out against overwhelming odds while juggling the disparate personalities and problems of his fellow flyers."
3629,The Gold Rush,Comedy,1925,A lone prospector ventures into Alaska looking for gold. He gets mixed up with some burly characters and falls in love with the beautiful Georgia. He tries to win her heart with his singular charm.
3630,The House of Exorcism (La Casa dell'esorcismo),Horror,1974,No description available
3631,It's in the Water,Comedy,1998,"Residents of the fictional town of Azalea Springs, Texas go into a panic after a gay local says the town's water supply is what made him gay."
